,title,reviewer,overall,story,acting,music,rewatch
23394,Her Private Life,Unnursvana,7.0,5.5,9.0,6.0,5.0
23395,Pinocchio,Unnursvana,7.5,7.0,7.5,6.5,6.0
23396,Rooftop Prince,Unnursvana,7.0,6.5,8.5,6.5,7.5
23397,The Cursed,Unnursvana,7.5,7.0,8.0,7.0,8.0
23398,Kingdom,Unnursvana,6.5,6.5,8.0,6.5,6.0
23399,Empress Ki,Unnursvana,7.0,7.0,9.5,8.5,6.5
23400,Age of Youth 2,Unnursvana,7.0,6.5,7.0,7.5,8.0
23401,Circle,Unnursvana,8.5,8.5,9.0,6.0,9.0
23402,Pinocchio,Unnursvana,7.5,7.0,7.5,6.5,6.0
23403,Rooftop Prince,Unnursvana,7.0,6.5,8.5,6.5,7.5
23404,The Cursed,Unnursvana,7.5,7.0,8.0,7.0,8.0
23405,Kingdom,Unnursvana,6.5,6.5,8.0,6.5,6.0
23406,Empress Ki,Unnursvana,7.0,7.0,9.5,8.5,6.5
23407,Age of Youth 2,Unnursvana,7.0,6.5,7.0,7.5,8.0
23408,Circle,Unnursvana,8.5,8.5,9.0,6.0,9.0
23409,The Story of Ming Lan,Jordan,10.0,10.0,10.0,8.0,10.0
23410,The Flame's Daughter,Jordan,9.0,9.0,9.0,8.0,7.0
23411,A Frozen Flower,Jordan,9.5,9.0,10.0,9.0,9.0
23412,Autumn's Concerto,Jordan,9.0,9.0,9.5,9.0,9.0
23413,Eternal Love,Jordan,9.5,9.0,10.0,9.0,8.0
23414,Gu Family Book,Jordan,6.5,7.0,4.5,5.5,5.5
23415,Novoland: The Castle in the Sky,Jordan,6.5,6.5,6.5,2.5,6.5
23416,Cuo Dian Yuan Yang,Jordan,9.0,8.5,8.0,7.0,9.0
23417,Xi Die Yuan Yang,Jordan,6.5,6.5,7.0,6.5,5.0
23418,Legend of Fu Yao,Jordan,7.0,6.0,7.0,8.0,6.0
23419,Perfect Couple,Jordan,6.0,6.5,5.0,1.0,3.0
23420,Miss No Good,Jordan,8.0,8.0,8.0,6.5,8.0
23421,The Journey of Flower,Jordan,10.0,10.0,10.0,10.0,9.0
23422,Pinocchio,Jordan,7.5,7.5,9.0,10.0,5.0
23423,The Imperial Doctress,Jordan,5.5,6.0,5.5,5.0,2.0
23424,Love O2O,Jordan,8.0,8.0,8.5,6.5,6.5
23425,Ashes of Love,Jordan,8.0,8.5,9.0,8.5,7.0
23426,Creepy,Jordan,8.0,8.0,8.0,8.5,7.5
23427,Dong Yi,Jordan,9.5,10.0,9.5,9.5,10.0
23428,It Started with a Kiss,Jordan,10.0,10.0,10.0,10.0,10.0
23429,Prince of Lan Ling,Jordan,10.0,10.0,9.5,10.0,10.0
23430,Eternal Love of Dream,Jordan,9.5,10.0,10.0,8.5,9.0
23431,The Tag-Along,Jordan,6.5,5.0,6.5,7.5,6.5
23432,Thriller,Jordan,6.5,6.5,6.5,7.0,6.5
23433,Love Rain,Jordan,8.0,8.5,10.0,8.5,7.0
23434,Bloody Reunion,Jordan,7.5,7.5,7.5,8.5,7.0
23435,Love O2O,Jordan,8.0,8.0,8.5,6.5,6.5
23436,Ashes of Love,Jordan,8.0,8.5,9.0,8.5,7.0
23437,Creepy,Jordan,8.0,8.0,8.0,8.5,7.5
23438,Dong Yi,Jordan,9.5,10.0,9.5,9.5,10.0
23439,It Started with a Kiss,Jordan,10.0,10.0,10.0,10.0,10.0
23440,Prince of Lan Ling,Jordan,10.0,10.0,9.5,10.0,10.0
23441,Eternal Love of Dream,Jordan,9.5,10.0,10.0,8.5,9.0
23442,The Tag-Along,Jordan,6.5,5.0,6.5,7.5,6.5
23443,Thriller,Jordan,6.5,6.5,6.5,7.0,6.5
23444,Love Rain,Jordan,8.0,8.5,10.0,8.5,7.0
23445,Bloody Reunion,Jordan,7.5,7.5,7.5,8.5,7.0
23446,One Spring Night,piechan,9.0,10.0,10.0,9.0,7.0
23447,Reply 1988,piechan,9.5,10.0,9.0,8.0,10.0
23448,Good Morning Call,piechan,5.5,5.0,5.5,5.0,7.0
23449,Pinocchio,piechan,8.0,9.5,7.5,5.5,3.0
23450,When the Camellia Blooms,piechan,9.0,9.0,10.0,7.0,7.0
23451,Us and Them,piechan,9.0,8.0,10.0,7.5,9.0
23452,Romance is a Bonus Book,piechan,7.5,7.5,7.0,8.0,8.0
23453,I'm Not a Robot,piechan,8.5,7.5,8.0,6.0,7.0
23454,The Light in Your Eyes,piechan,9.0,9.0,10.0,9.0,5.0
23455,Suki na Hito ga Iru Koto,piechan,7.0,7.5,4.5,10.0,6.5
23456,The Third Charm,pinkvanilla,5.0,6.0,10.0,10.0,4.0
23457,Healer,pinkvanilla,10.0,10.0,10.0,10.0,10.0
23458,Good Doctor,pinkvanilla,9.5,10.0,10.0,8.0,5.5
23459,Absolute Boyfriend,pinkvanilla,10.0,9.0,10.0,9.0,9.0
23460,My Girlfriend is an Alien,pinkvanilla,3.0,6.0,10.0,5.0,1.0
23461,Because This is My First Life,pinkvanilla,10.0,10.0,10.0,10.0,10.0
23462,I Hear Your Voice,pinkvanilla,8.0,10.0,10.0,9.5,6.0
23463,"My Lawyer, Mr. Jo",pinkvanilla,5.0,5.0,5.0,5.0,3.0
23464,Pinocchio,pinkvanilla,9.0,7.5,9.0,6.0,6.0
23465,In Time With You,pinkvanilla,10.0,10.0,10.0,10.0,10.0
23466,Refresh Man,pinkvanilla,5.5,6.0,8.0,6.0,5.0
23467,On The Way To The Airport,pinkvanilla,10.0,10.0,10.0,10.0,10.0
23468,Temperature of Love,pinkvanilla,9.5,9.0,10.0,10.0,10.0
23469,Manhole,pinkvanilla,5.0,4.0,5.5,5.5,2.0
23470,Love Me If You Dare,pinkvanilla,4.0,9.0,1.0,5.5,3.0
23471,A Gentleman's Dignity,pinkvanilla,10.0,9.5,10.0,8.0,10.0
23472,While You Were Sleeping,pinkvanilla,5.5,5.0,10.0,5.0,3.5
23473,Discovery of Romance,pinkvanilla,9.5,10.0,10.0,10.0,8.0
23474,I Need Romance 2,pinkvanilla,6.0,5.5,5.5,5.5,5.0
23475,Let's Eat,pinkvanilla,8.0,8.0,10.0,6.0,6.0
23476,The Package,pinkvanilla,7.5,6.0,8.0,6.0,4.0
23477,Meteor Garden,pinkvanilla,9.0,10.0,9.0,9.0,8.0
23478,She Was Pretty,pinkvanilla,8.0,6.0,10.0,7.0,4.0
23479,A Gentleman's Dignity,pinkvanilla,10.0,9.5,10.0,8.0,10.0
23480,While You Were Sleeping,pinkvanilla,5.5,5.0,10.0,5.0,3.5
23481,Discovery of Romance,pinkvanilla,9.5,10.0,10.0,10.0,8.0
23482,I Need Romance 2,pinkvanilla,6.0,5.5,5.5,5.5,5.0
23483,Let's Eat,pinkvanilla,8.0,8.0,10.0,6.0,6.0
23484,The Package,pinkvanilla,7.5,6.0,8.0,6.0,4.0
23485,Meteor Garden,pinkvanilla,9.0,10.0,9.0,9.0,8.0
23486,She Was Pretty,pinkvanilla,8.0,6.0,10.0,7.0,4.0
23487,Her Private Life,Flyingmirror,7.0,5.5,7.0,3.0,3.5
23488,Pinocchio,Flyingmirror,10.0,9.5,10.0,7.5,10.0
23489,Touch Your Heart,Flyingmirror,7.0,7.0,7.5,3.5,5.5
23490,While You Were Sleeping,Flyingmirror,8.0,7.0,7.0,5.5,5.5
23491,My ID Is Gangnam Beauty,Flyingmirror,5.0,5.5,5.0,5.0,1.0
23492,What's Wrong with Secretary Kim,Flyingmirror,8.5,7.0,9.0,4.0,7.5
23493,Eulachacha Waikiki,Flyingmirror,10.0,9.5,10.0,8.5,10.0
23494,Addicted Heroin,Haley,9.0,9.0,10.0,9.0,9.5
23495,Pinocchio,Haley,9.0,10.0,10.0,8.0,9.0
23496,The Liar and His Lover,Haley,8.5,8.0,9.0,8.5,8.5
23497,Moon Lovers: Scarlet Heart Ryeo,Haley,10.0,9.0,10.0,9.0,10.0
23498,Pinocchio,Fanni,10.0,9.5,10.0,8.0,10.0
23499,While You Were Sleeping,farnazsamia,10.0,10.0,10.0,10.0,10.0
23500,Pinocchio,farnazsamia,10.0,10.0,10.0,10.0,10.0
23501,Hua Jai Sila,red rosea,7.0,6.5,9.0,7.0,5.0
23502,Pinocchio,red rosea,7.0,7.0,10.0,6.5,5.0
23503,Ashes of Love,Pinocchio,10.0,10.0,10.0,10.0,10.0
23504,The Destiny of White Snake,Pinocchio,8.0,8.0,9.5,9.5,8.0
23505,Lost Love in Times,Pinocchio,10.0,10.0,10.0,10.0,10.0
23506,The Bride of Habaek,Pinocchio,8.5,7.0,9.0,10.0,8.0
23507,Scarlet Heart,Pinocchio,10.0,9.5,10.0,10.0,10.0
23508,General and I,Pinocchio,1.0,1.0,1.0,8.0,1.0
23509,Because This is My First Life,Pinocchio,10.0,10.0,10.0,10.0,10.0
23510,Criminal Minds,Pinocchio,10.0,10.0,10.0,9.0,9.5
23511,Chinese Paladin 3,Pinocchio,10.0,10.0,9.5,10.0,9.5
23512,Go Go Squid!,Pinocchio,10.0,9.5,10.0,9.0,9.5
23513,The Story of Ming Lan,Pinocchio,10.0,10.0,10.0,8.0,9.0
23514,My Father is Strange,Pinocchio,10.0,10.0,10.0,10.0,10.0
23515,The Master's Sun,Pinocchio,10.0,9.5,10.0,10.0,10.0
23516,Pinocchio,Pinocchio,10.0,10.0,10.0,9.5,9.0
23517,Love O2O,Pinocchio,10.0,10.0,10.0,9.5,10.0
23518,Go Back Couple,Pinocchio,10.0,10.0,10.0,10.0,9.0
23519,Battle of Changsha,Pinocchio,10.0,10.0,10.0,9.5,10.0
23520,Avengers Social Club,Pinocchio,10.0,10.0,10.0,10.0,10.0
23521,"Kill Me, Heal Me",Pinocchio,10.0,10.0,10.0,10.0,10.0
23522,Go Back Couple,Pinocchio,10.0,10.0,10.0,10.0,9.0
23523,Battle of Changsha,Pinocchio,10.0,10.0,10.0,9.5,10.0
23524,Avengers Social Club,Pinocchio,10.0,10.0,10.0,10.0,10.0
23525,"Kill Me, Heal Me",Pinocchio,10.0,10.0,10.0,10.0,10.0
23526,Pinocchio,Gabriell0707,9.5,9.5,9.5,8.5,9.5
23527,King2Hearts,Gabriell0707,9.0,9.0,8.5,8.5,9.0
23528,"Kill Me, Heal Me",Gabriell0707,9.0,9.0,8.0,9.0,9.0
23529,Pinocchio,Jen,9.5,9.0,9.5,9.5,10.0
23530,Pinocchio,AgataKutkowska,10.0,10.0,10.0,10.0,10.0
23531,Pinocchio,Vampiregirl_83,10.0,10.0,10.0,10.0,10.0
23532,Pinocchio,Federico,7.5,9.5,6.5,7.5,6.0
23533,Pinocchio,YUKITAKASHI,10.0,10.0,10.0,10.0,10.0
23534,Unforgettable,KwonRichan,9.5,8.0,10.0,10.0,9.0
23535,Pinocchio,KwonRichan,9.5,9.0,10.0,7.0,8.5
23536,Temperature of Love,MeeraNair,8.0,6.0,8.0,8.0,2.0
23537,Pinocchio,MeeraNair,8.5,9.0,9.0,7.5,7.0
23538,Romance is a Bonus Book,MeeraNair,9.5,9.0,8.5,10.0,10.0
23539,Entertainer,MeeraNair,8.5,8.0,9.0,9.0,6.0
23540,Oh My Venus,MeeraNair,10.0,9.0,9.0,10.0,10.0
23541,Madame Antoine,MeeraNair,7.5,7.5,7.0,7.0,4.0
23542,Mirror of the Witch,MeeraNair,7.5,8.0,8.5,9.0,5.0
23543,The Master's Sun,Clari,6.0,5.0,7.0,7.0,5.0
23544,Her Private Life,Clari,6.0,4.0,8.0,6.0,6.0
23545,Chief Kim,Clari,10.0,10.0,10.0,10.0,10.0
23546,Pinocchio,Clari,10.0,9.5,10.0,10.0,10.0
23547,Thirty But Seventeen,Sumit,10.0,10.0,10.0,10.0,10.0
23548,Live Up to Your Name,Sumit,10.0,10.0,10.0,9.0,9.0
23549,Faith,Sumit,8.0,7.5,8.0,7.0,7.5
23550,A Moment to Remember,Sumit,10.0,10.0,10.0,10.0,10.0
23551,Signal,Sumit,10.0,10.0,10.0,10.0,10.0
23552,Just Between Lovers,Sumit,10.0,10.0,10.0,10.0,10.0
23553,Pinocchio,Sumit,10.0,10.0,10.0,9.0,10.0
23554,My Little Bride,Sumit,7.5,7.0,6.0,7.0,6.0
23555,The King: Eternal Monarch,Jadi,7.0,6.0,9.0,9.0,4.0
23556,Hot Stove League,Jadi,10.0,9.5,10.0,10.0,10.0
23557,Save Me,Jadi,9.0,9.5,10.0,8.5,7.0
23558,A-Teen,Jadi,9.5,9.0,9.5,9.5,9.0
23559,SF8: The Prayer,Jadi,9.0,8.5,9.5,9.5,7.5
23560,Secret Love Affair,Jadi,8.0,7.0,9.5,9.0,7.0
23561,Where the Lost Ones Go,Jadi,8.5,9.0,9.0,7.5,8.5
23562,Pinocchio,Jadi,9.5,9.0,9.5,10.0,8.5
23563,Mr. Sunshine,Jadi,10.0,10.0,10.0,10.0,10.0
23564,It's Okay to Not Be Okay,Jadi,9.0,9.0,10.0,9.0,8.0
23565,Fight For My Way,Noy ,10.0,10.0,10.0,10.0,10.0
23566,The Bride of Habaek,Noy ,8.0,8.0,8.0,8.0,8.0
23567,My Secret Romance,Noy ,9.5,9.5,9.5,9.5,9.5
23568,School 2017,Noy ,8.5,8.0,9.0,5.5,8.0
23569,Mia 2018,Noy ,9.0,8.0,10.0,10.0,8.0
23570,Pinocchio,Noy ,9.5,9.0,9.5,7.5,8.5
23571,Doctors,Noy ,9.0,8.0,9.5,7.5,9.0
23572,Method,Neev,9.0,9.0,10.0,5.0,10.0
23573,Pinocchio,Neev,9.5,9.5,10.0,6.0,10.0
23574,The Legend of the Blue Sea,Neev,7.5,7.0,8.0,5.0,9.0
23575,Confession,Neev,8.0,8.0,8.0,5.0,5.0
23576,She Was Pretty,Sundy,7.5,7.0,8.5,7.5,6.0
23577,Ashes of Love,Sundy,7.0,7.5,9.0,9.5,1.5
23578,The Love Equations,Sundy,8.0,8.0,7.5,7.5,8.0
23579,Secret Garden,Sundy,6.0,6.5,9.0,10.0,5.0
23580,"Kill Me, Heal Me",Sundy,7.5,7.5,7.5,8.0,6.0
23581,Healer,Sundy,9.0,9.0,9.0,9.0,8.0
23582,Cheat My Boss,Sundy,6.0,6.0,7.0,8.0,3.5
23583,Pinocchio,Sundy,7.5,8.5,9.0,5.5,6.0
23584,Pinocchio,Asma55,8.0,10.0,9.0,8.0,7.0
23585,Empress Ki,Stefanie,10.0,10.0,10.0,9.5,10.0
23586,Pinocchio,Stefanie,8.0,8.0,8.0,7.0,8.0
23587,Accidentally in Love,Stefanie,7.5,7.0,6.5,9.0,5.0
23588,What's Wrong with Secretary Kim,Stefanie,8.5,9.0,9.5,7.5,7.5
23589,Pinocchio,Amina Al,9.5,10.0,10.0,9.0,6.0
23590,Let's Eat,will_corne,10.0,10.0,10.0,10.0,10.0
23591,Drama Special Series Season 1: White Christmas,will_corne,10.0,10.0,10.0,10.0,10.0
23592,I Hear Your Voice,will_corne,10.0,10.0,10.0,10.0,10.0
23593,Antique Bakery,will_corne,10.0,10.0,10.0,8.0,10.0
23594,Bel Ami,will_corne,10.0,8.0,10.0,10.0,6.0
23595,Bride of the Century,will_corne,10.0,10.0,10.0,10.0,8.0
23596,Pinocchio,will_corne,10.0,10.0,10.0,10.0,7.0
23597,Sunao ni Narenakute,Nanotao,9.0,8.0,5.0,10.0,10.0
23598,Alice: Boy from Wonderland,Nanotao,4.0,6.0,6.0,5.0,3.0
23599,The Girl Who Sees Scents,Nanotao,2.0,5.0,2.0,3.0,1.0
23600,Alice no Toge,Nanotao,7.5,7.5,7.5,8.5,3.5
23601,A Muse,Nanotao,8.0,7.0,9.0,7.0,7.0
23602,Secret Love Affair,Nanotao,9.5,9.5,8.0,10.0,7.0
23603,In Time With You,Nanotao,10.0,7.0,7.0,10.0,10.0
23604,Wakamono Tachi,Nanotao,10.0,6.0,9.0,8.0,8.0
23605,The Magician,Nanotao,5.0,6.0,7.0,5.0,2.0
23606,My Lovely Girl,Nanotao,8.0,7.0,7.0,9.0,9.0
23607,"Soredemo, Ikite Yuku",Nanotao,10.0,10.0,10.0,10.0,10.0
23608,High Society,Nanotao,4.0,3.0,7.0,3.0,1.0
23609,"It's Okay, That's Love",Nanotao,10.0,10.0,10.0,10.0,10.0
23610,Elegant Lies,Nanotao,9.5,10.0,10.0,10.0,10.0
23611,The Secret Message,Nanotao,5.0,9.0,5.0,4.0,2.5
23612,Tree of Heaven,Nanotao,9.0,7.0,5.0,5.0,7.0
23613,Angel Eyes,Nanotao,4.0,5.0,6.0,7.0,2.0
23614,Pinocchio,Nanotao,8.0,7.0,8.0,9.0,9.0
23615,The Innocent Man,Nanotao,5.0,5.0,5.0,3.0,8.5
23616,The Producers,Nanotao,9.0,10.0,9.0,2.0,9.0
23617,I Hear Your Voice,Nanotao,2.0,9.0,3.0,1.0,1.0
23618,Doctor Stranger,Nanotao,3.0,3.0,1.0,1.0,1.0
23619,Good Doctor,Nanotao,2.0,3.0,5.0,1.0,1.0
23620,Tree of Heaven,Nanotao,9.0,7.0,5.0,5.0,7.0
23621,Angel Eyes,Nanotao,4.0,5.0,6.0,7.0,2.0
23622,Pinocchio,Nanotao,8.0,7.0,8.0,9.0,9.0
23623,The Innocent Man,Nanotao,5.0,5.0,5.0,3.0,8.5
23624,The Producers,Nanotao,9.0,10.0,9.0,2.0,9.0
23625,I Hear Your Voice,Nanotao,2.0,9.0,3.0,1.0,1.0
23626,Doctor Stranger,Nanotao,3.0,3.0,1.0,1.0,1.0
23627,Good Doctor,Nanotao,2.0,3.0,5.0,1.0,1.0
23628,The Tale of Nokdu,tats,4.0,2.5,8.0,5.0,1.0
23629,Someday or One Day,tats,7.0,6.5,8.0,7.5,5.0
23630,I'm Not a Robot,tats,6.5,6.5,10.0,5.0,3.0
23631,Lucky Romance,tats,6.5,6.5,9.5,5.5,2.0
23632,"Hyde, Jekyll, Me",tats,1.0,1.0,7.0,5.0,1.0
23633,"Kill Me, Heal Me",tats,10.0,10.0,10.0,10.0,9.5
23634,Secret,tats,10.0,10.0,10.0,9.0,8.0
23635,Pinocchio,tats,5.0,5.0,9.5,6.5,2.0
23636,My Secret Hotel,woshipanini,8.0,7.0,8.5,8.0,7.0
23637,Pinocchio,woshipanini,8.5,9.0,8.5,7.0,9.0
23638,Hi! School - Love On,Diggz,8.5,8.0,7.5,10.0,5.0
23639,Pinocchio,Diggz,3.0,3.0,2.0,5.0,1.0
23640,A Round Trip to Love Part 2,MeguSook,6.5,6.5,9.5,9.5,1.0
23641,Our Times,MeguSook,9.5,9.0,10.0,9.5,10.0
23642,She Was Pretty,MeguSook,9.5,9.0,9.5,10.0,9.5
23643,Pinocchio,MeguSook,10.0,10.0,10.0,9.5,10.0
23644,A Werewolf Boy,joongkis,9.5,9.0,9.5,6.5,8.0
23645,Pinocchio,joongkis,9.5,9.5,9.0,7.5,10.0
23646,Healer,akinahana89,10.0,10.0,10.0,10.0,10.0
23647,Healer,zumzummara,10.0,10.0,10.0,10.0,10.0
23648,Extraordinary You,zumzummara,9.0,8.5,10.0,10.0,9.0
23649,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land",zumzummara,10.0,10.0,10.0,10.0,10.0
23650,Introverted Boss,zumzummara,9.0,9.0,10.0,10.0,10.0
23651,Healer,Bodea,10.0,9.0,10.0,10.0,10.0
23652,Pin to Kona,Bodea,9.0,8.0,9.0,8.0,8.0
23653,Full House,Bodea,9.0,9.0,10.0,10.0,9.0
23654,CHOCOLAT,Bodea,8.0,8.0,8.0,10.0,7.0
23655,Itazura na Kiss: Love in Tokyo,Bodea,7.5,8.0,9.5,1.0,5.5
23656,The Liar and His Lover,Bodea,6.5,6.0,7.0,8.0,4.5
23657,Kamen Rider Amazons,Bodea,9.0,8.0,10.0,10.0,7.0
23658,Yah Leum Chan,Bodea,5.0,5.0,7.0,5.0,3.0
23659,Better Man,Bodea,6.0,6.0,7.0,10.0,3.0
23660,Hard Nut!,Bodea,8.0,8.0,8.0,6.5,7.0
23661,Healer,BubKat,10.0,10.0,10.0,10.0,10.0
23662,Ho Goo's Love,alienshore7,8.5,9.5,8.5,8.0,9.0
23663,Drama Special Series Season 1: White Christmas,alienshore7,9.5,10.0,9.5,10.0,10.0
23664,Evasive Inquiry Agency,alienshore7,9.5,10.0,9.0,10.0,9.0
23665,Miss Korea ,alienshore7,9.5,9.0,10.0,10.0,10.0
23666,Valid Love,alienshore7,8.0,8.0,10.0,9.0,6.0
23667,Divorce Lawyer in Love,alienshore7,7.0,8.0,8.0,5.0,5.0
23668,What Happened in Bali,alienshore7,8.0,8.0,10.0,8.0,7.0
23669,Healer,alienshore7,9.0,10.0,9.5,7.0,9.0
23670,The Scholar Who Walks the Night,alienshore7,7.0,5.0,8.5,1.0,4.0
23671,A Man's Story,alienshore7,9.5,10.0,10.0,9.0,8.0
23672,Sword and Flower,alienshore7,6.5,5.0,10.0,10.0,6.0
23673,My Mister,alienshore7,10.0,10.0,10.0,10.0,10.0
23674,Cruel City,alienshore7,9.5,10.0,10.0,10.0,8.0
23675,Stranger,alienshore7,10.0,10.0,10.0,10.0,9.0
23676,Hello Monster,alienshore7,9.0,10.0,8.5,9.0,9.0
23677,Signal,alienshore7,10.0,10.0,10.0,10.0,10.0
23678,Because This is My First Life,alienshore7,9.0,9.0,9.5,9.0,9.5
23679,A Beautiful Mind,alienshore7,7.0,9.0,9.0,6.0,5.0
23680,Romantic Island,alienshore7,7.0,7.0,8.0,6.0,7.0
23681,Signal,alienshore7,10.0,10.0,10.0,10.0,10.0
23682,Because This is My First Life,alienshore7,9.0,9.0,9.5,9.0,9.5
23683,A Beautiful Mind,alienshore7,7.0,9.0,9.0,6.0,5.0
23684,Romantic Island,alienshore7,7.0,7.0,8.0,6.0,7.0
23685,A Frozen Flower,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23686,Heart to Heart,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23687,My Paparotti,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23688,"Persevere, Goo Hae Ra",Wiam Najjar,7.0,8.0,8.5,10.0,5.0
23689,Healer,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23690,Drama Special Season 5: Bride in Sneakers,Wiam Najjar,9.0,9.0,10.0,8.5,9.0
23691,Do You See Seoul?,Wiam Najjar,9.0,9.0,9.0,9.0,9.0
23692,Dr. Champ,Wiam Najjar,9.5,9.0,10.0,9.0,8.0
23693,Addicted,Wiam Najjar,8.5,9.5,10.0,9.5,7.0
23694,You Know What? It's a Secret,Wiam Najjar,7.0,8.0,8.0,5.5,4.5
23695,Harvest Villa,Wiam Najjar,8.5,9.0,9.0,8.0,6.0
23696,Noriko Goes To Seoul,Wiam Najjar,8.5,8.5,8.5,8.5,8.5
23697,Drama Special Season 1: Pianist,Wiam Najjar,7.5,7.5,8.0,9.5,5.0
23698,Seonam Girls High School Investigators,Wiam Najjar,10.0,10.0,10.0,9.0,9.0
23699,Rules of Love,Wiam Najjar,9.0,8.5,10.0,9.0,7.0
23700,Jungle Juice,Wiam Najjar,9.0,9.0,10.0,9.5,9.5
23701,Boarding House #24,Wiam Najjar,9.0,9.0,9.5,10.0,8.0
23702,Secret Love Affair,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23703,Five Senses of Eros,Wiam Najjar,9.5,9.0,10.0,9.5,9.5
23704,Innocent Thing,Wiam Najjar,9.0,8.5,9.5,8.0,8.0
23705,Snowflakes,Wiam Najjar,7.5,7.0,10.0,8.5,6.0
23706,Maids,Wiam Najjar,9.5,9.5,10.0,7.5,8.0
23707,May 18,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23708,"My Teacher, Mr. Kim",Wiam Najjar,9.5,10.0,9.0,9.0,10.0
23709,The Big Scene,Wiam Najjar,9.5,10.0,10.0,9.0,9.0
23710,Blood Rain,Wiam Najjar,9.5,10.0,10.0,9.5,9.5
23711,18 vs. 29,Wiam Najjar,8.5,7.0,9.0,7.5,6.0
23712,Dragon Blade,Wiam Najjar,9.0,9.0,9.0,8.0,8.0
23713,Libera Me,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23714,I Come With the Rain,Wiam Najjar,2.0,2.0,5.0,6.5,1.0
23715,Jung Yak Yong,Wiam Najjar,8.5,9.5,10.0,8.0,7.5
23716,Family,Wiam Najjar,6.0,3.5,9.5,5.5,3.0
23717,Iljimae,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23718,Fighting Spirit,Wiam Najjar,8.5,8.0,10.0,10.0,7.0
23719,Romantic Warriors,Wiam Najjar,9.0,8.0,10.0,8.0,9.0
23720,Naeil's Cantabile,Wiam Najjar,9.0,9.0,10.0,10.0,9.0
23721,Eye for an Eye,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23722,Best Wedding,Wiam Najjar,9.5,9.0,10.0,9.5,8.0
23723,Dr. Frost,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23724,This is Law,Wiam Najjar,7.0,7.0,7.0,5.0,2.5
23725,Several Questions That Make Us Happy,Wiam Najjar,8.0,8.0,8.0,8.0,5.0
23726,Ghost House,Wiam Najjar,10.0,9.0,10.0,9.0,10.0
23727,The Musical,Wiam Najjar,8.0,8.0,10.0,10.0,7.0
23728,Running Wild,Wiam Najjar,9.5,10.0,10.0,8.0,10.0
23729,3-Iron,Wiam Najjar,9.0,9.0,10.0,9.5,9.0
23730,Glorious Day,Wiam Najjar,9.5,10.0,10.0,7.5,8.0
23731,Cinderella's Sister,Wiam Najjar,8.5,8.5,10.0,10.0,7.5
23732,The King and the Clown,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23733,High Kick Through the Roof!,Wiam Najjar,9.0,9.5,9.5,7.0,8.0
23734,I Am a Dad,Wiam Najjar,9.0,9.0,10.0,9.0,6.5
23735,Punch,Wiam Najjar,9.0,9.0,10.0,9.0,9.0
23736,Orange Country,Wiam Najjar,6.5,8.0,8.5,8.0,6.0
23737,A Hot Roof,Wiam Najjar,8.5,10.0,9.0,9.5,7.5
23738,Myung Wol the Spy,Wiam Najjar,7.0,7.0,10.0,10.0,4.0
23739,Jail Breakers,Wiam Najjar,10.0,9.5,10.0,9.0,10.0
23740,Bye June,Wiam Najjar,5.5,5.5,7.5,7.5,1.0
23741,South of the Border,Wiam Najjar,8.5,8.0,9.0,9.0,8.0
23742,Glorious Day,Wiam Najjar,9.5,10.0,10.0,7.5,8.0
23743,Cinderella's Sister,Wiam Najjar,8.5,8.5,10.0,10.0,7.5
23744,The King and the Clown,Wiam Najjar,10.0,10.0,10.0,10.0,10.0
23745,High Kick Through the Roof!,Wiam Najjar,9.0,9.5,9.5,7.0,8.0
23746,I Am a Dad,Wiam Najjar,9.0,9.0,10.0,9.0,6.5
23747,Punch,Wiam Najjar,9.0,9.0,10.0,9.0,9.0
23748,Orange Country,Wiam Najjar,6.5,8.0,8.5,8.0,6.0
23749,A Hot Roof,Wiam Najjar,8.5,10.0,9.0,9.5,7.5
23750,Myung Wol the Spy,Wiam Najjar,7.0,7.0,10.0,10.0,4.0
23751,Jail Breakers,Wiam Najjar,10.0,9.5,10.0,9.0,10.0
23752,Bye June,Wiam Najjar,5.5,5.5,7.5,7.5,1.0
23753,South of the Border,Wiam Najjar,8.5,8.0,9.0,9.0,8.0
23754,Dream Knight,doritonim,7.5,8.0,8.0,8.0,5.0
23755,Healer,doritonim,10.0,10.0,10.0,10.0,10.0
23756,Heartstrings,doritonim,7.5,7.0,9.0,10.0,8.0
23757,"Kill Me, Heal Me",doritonim,9.5,9.5,10.0,9.0,9.0
23758,Operation Proposal,doritonim,7.5,7.5,9.0,8.0,7.0
23759,The Master's Sun,doritonim,8.5,8.5,8.5,8.5,7.0
23760,My Lovely Girl,doritonim,6.0,6.0,5.0,7.0,2.0
